#           x             y             z             p           U_x           U_y           U_z
      1.32812         0.125           0.5       35.8822       33.8215       2.54663  -4.32436e-20
      1.34375         0.125           0.5       34.3621       33.7642       2.59873   4.20038e-20
      1.35938         0.125           0.5       33.7517       33.6967       2.64725   1.19106e-21
        1.375         0.125           0.5       33.2271       33.5838       2.69724  -3.53151e-20
      1.39062         0.125           0.5       32.4845       33.4773       2.74097  -7.03904e-20
      1.40625         0.125           0.5       29.2829       33.4322       2.80914  -1.90269e-21
      1.42188         0.125           0.5       30.5218       33.2615       2.81313  -7.57008e-20
       1.4375         0.125           0.5       29.2409       33.1301       2.81976  -7.65771e-22
      1.45312         0.125           0.5       28.8161       33.0068       2.85167    3.8171e-21
      1.46875         0.125           0.5       28.6598       33.0034       2.87951  -1.72578e-20
      1.48438         0.125           0.5       28.0317       32.8696       2.91233    2.4977e-20
         -0.5      0.140625           0.5      -26.6735        38.047       11.3389  -8.37799e-21
    -0.484375      0.140625           0.5      -28.3319       38.0493        11.459   1.20631e-20
     -0.46875      0.140625           0.5       -30.193        38.059       11.5934   7.28166e-21
    -0.453125      0.140625           0.5      -32.5683       38.0579       11.7546  -5.33832e-21
      -0.4375      0.140625           0.5      -34.4376       38.0697       11.8883  -1.16279e-20
    -0.421875      0.140625           0.5      -36.7705       38.0863       12.0393  -1.77448e-20
     -0.40625      0.140625           0.5      -39.5255       38.1056        12.202  -2.32899e-20
    -0.390625      0.140625           0.5      -42.1417       38.1183       12.3792  -5.98242e-20
       -0.375      0.140625           0.5      -44.8914       38.1351       12.5605  -6.38968e-20
    -0.359375      0.140625           0.5      -48.2108        38.167       12.7439    3.4754e-20
     -0.34375      0.140625           0.5       -51.386       38.1806       12.9525   4.64068e-20
    -0.328125      0.140625           0.5       -56.105       38.2127       13.1787   2.29906e-19
      -0.3125      0.140625           0.5       -60.301       38.2469        13.413  -2.63045e-19
    -0.296875      0.140625           0.5      -65.9599       38.2947       13.6785   1.83162e-19
     -0.28125      0.140625           0.5      -72.0805       38.3534       13.9567   1.45995e-19
    -0.265625      0.140625           0.5      -78.8415       38.4234       14.2508    1.3342e-19
        -0.25      0.140625           0.5      -85.9034       38.5017       14.5456   5.39771e-21
    -0.234375      0.140625           0.5       -93.283        38.613       14.8546  -3.75039e-19
     -0.21875      0.140625           0.5      -105.394       38.7199       15.2524   -1.0528e-19
    -0.203125      0.140625           0.5      -116.709       38.8598       15.6211   1.83858e-19
      -0.1875      0.140625           0.5      -131.937       39.0194       16.0793   3.26586e-19
    -0.171875      0.140625           0.5      -145.926       39.2196       16.5474  -2.20713e-19
     -0.15625      0.140625           0.5      -162.288        39.463       17.0084   3.42385e-19
    -0.140625      0.140625           0.5      -185.179       39.8086       17.5921   -3.5561e-19
       -0.125      0.140625           0.5      -209.903        40.198       18.1144   3.78153e-20
    -0.109375      0.140625           0.5      -238.155       40.5875       18.6856  -1.84619e-19
     -0.09375      0.140625           0.5      -274.472       41.1579       19.2859  -1.40484e-19
    -0.078125      0.140625           0.5      -314.287       41.7935       19.8907   1.22795e-19
      -0.0625      0.140625           0.5      -362.569       42.6554       20.4929   2.32711e-19
    -0.046875      0.140625           0.5      -416.153       43.6366       21.0726  -1.84033e-19
     -0.03125      0.140625           0.5      -476.685       44.6877       21.5362   7.29499e-20
    -0.015625      0.140625           0.5      -541.098       45.9344       21.9009   2.37257e-19
 -3.13741e-15      0.140625           0.5      -614.471       47.2956       22.0615  -9.01302e-19
     0.015625      0.140625           0.5      -684.472       48.7902       21.9496  -1.02025e-19
      0.03125      0.140625           0.5      -756.501       50.3249       21.6259   4.62976e-20
     0.046875      0.140625           0.5      -826.323       51.7813        21.135   4.97036e-20
       0.0625      0.140625           0.5      -889.901       53.1559        20.336  -1.24929e-19
     0.078125      0.140625           0.5      -943.004       54.4108        19.322   2.71176e-19
      0.09375      0.140625           0.5      -994.006       55.4702       18.1915    4.1868e-19
     0.109375      0.140625           0.5      -1030.88       56.3808       16.8504   3.69166e-20
        0.125      0.140625           0.5      -1060.51       57.1207        15.453   4.73238e-20
     0.140625      0.140625           0.5      -1077.81       57.6023       13.9677  -3.05904e-19
      0.15625      0.140625           0.5      -1089.36       57.9735       12.4699  -2.17172e-20
     0.171875      0.140625           0.5      -1091.81       58.1569       10.8945  -2.46922e-19
       0.1875      0.140625           0.5      -1089.49       58.2226       9.48018   4.72607e-20
     0.203125      0.140625           0.5      -1078.29       58.1258        8.0248  -2.61412e-19
      0.21875      0.140625           0.5      -1061.15       57.9377       6.59613  -5.28448e-20
     0.234375      0.140625           0.5      -1040.59       57.5735       5.17977  -2.58578e-19
         0.25      0.140625           0.5      -1008.96       57.1157       3.85422   -1.3532e-18
     0.265625      0.140625           0.5      -974.234       56.5229       2.65928   1.18836e-19
      0.28125      0.140625           0.5      -938.262       55.8562       1.54796   9.00549e-19
     0.296875      0.140625           0.5      -894.578       55.1056      0.568555    5.1616e-20
       0.3125      0.140625           0.5      -852.295       54.3207     -0.270994   3.03205e-19
     0.328125      0.140625           0.5      -808.199       53.4844      -1.01275  -3.37177e-19
      0.34375      0.140625           0.5      -765.872       52.6305      -1.67653   1.54373e-19
     0.359375      0.140625           0.5      -721.943        51.771      -2.16342   2.80198e-19
        0.375      0.140625           0.5       -681.89       50.9554      -2.60014   3.82274e-19
     0.390625      0.140625           0.5      -642.826       50.1577      -2.95405  -1.76657e-20
      0.40625      0.140625           0.5      -605.878       49.4188      -3.23403  -1.23782e-19
     0.421875      0.140625           0.5       -573.29       48.6994      -3.50933   2.84471e-19
       0.4375      0.140625           0.5      -539.001       48.0069      -3.71828    -1.279e-19
     0.453125      0.140625           0.5       -506.95       47.3393      -3.89818   2.35935e-21
      0.46875      0.140625           0.5      -476.244       46.6925      -4.03508  -5.21062e-21
     0.484375      0.140625           0.5      -446.749       46.0705      -4.13808   1.11297e-18
          0.5      0.140625           0.5      -419.651       45.4892      -4.19156   1.31955e-19
     0.515625      0.140625           0.5      -393.595       44.9072      -4.25771  -1.46212e-19
      0.53125      0.140625           0.5      -369.079       44.3731      -4.27937   3.39062e-19
     0.546875      0.140625           0.5      -345.384       43.8433      -4.30111   1.12104e-20
       0.5625      0.140625           0.5      -322.972       43.3646      -4.28685  -6.33253e-20
     0.578125      0.140625           0.5      -301.181       42.8797      -4.25511    4.4832e-19
      0.59375      0.140625           0.5      -279.788       42.4253      -4.21452  -3.33152e-19
     0.609375      0.140625           0.5      -261.258        41.981      -4.17302  -2.53681e-19
        0.625      0.140625           0.5      -241.234       41.5584      -4.09969  -8.30331e-21
     0.640625      0.140625           0.5      -223.285       41.1683      -4.01857   5.50595e-21
      0.65625      0.140625           0.5      -206.182       40.7683      -3.93821  -2.17926e-20
     0.671875      0.140625           0.5       -189.44       40.3976      -3.83605  -3.19328e-20
       0.6875      0.140625           0.5      -173.733       40.0364      -3.73819  -5.71315e-21
     0.703125      0.140625           0.5       -158.57       39.6958      -3.63488  -1.38981e-19
      0.71875      0.140625           0.5      -144.195       39.3785      -3.50101    2.1482e-20
     0.734375      0.140625           0.5      -130.162       39.0318      -3.39588  -5.22773e-20
         0.75      0.140625           0.5      -115.586       38.7119      -3.26684  -3.96402e-20
     0.765625      0.140625           0.5      -104.113       38.4259      -3.11508  -4.76906e-22
      0.78125      0.140625           0.5      -91.2711       38.1103      -2.98757   6.15763e-20
     0.796875      0.140625           0.5      -79.9096       37.8493      -2.82738  -1.03225e-20
       0.8125      0.140625           0.5      -68.8635       37.5776      -2.67748   2.10559e-20
     0.828125      0.140625           0.5      -57.6462       37.3054      -2.52705   6.08256e-21
      0.84375      0.140625           0.5      -47.5356       37.0617       -2.3471  -3.98122e-21
     0.859375      0.140625           0.5      -37.4854       36.8165      -2.19265   2.82671e-20
        0.875      0.140625           0.5      -27.8537       36.5903      -2.01622  -4.91153e-21
